segment,date,direction,time,link,speed
I-605,20160601,N,7-9AM,717850,51.97552448
I-605,20160603,N,7-9AM,717850,63.47349823
I-605,20160613,N,7-9AM,717850,61.13636364
I-605,20160615,N,7-9AM,717850,62.25886525
I-605,20160617,N,7-9AM,717850,62.6013986
I-605,20170529,N,7-9AM,717850,66.9261745
I-605,20170531,N,7-9AM,717850,55.76071429
I-605,20170601,N,7-9AM,717850,54.87017544
I-605,20170613,N,7-9AM,717850,11.62033898
I-605,20170615,N,7-9AM,717850,14.88172043
I-605,20160530,N,7-9AM,717851,68.16607774
I-605,20160602,N,7-9AM,717851,66.40243902
I-605,20160616,N,7-9AM,717851,64.51408451
I-605,20170530,N,7-9AM,717851,62.88118812
I-605,20170602,N,7-9AM,717851,56.81560284
I-605,20170612,N,7-9AM,717851,22.18027211
I-605,20170614,N,7-9AM,717851,24.12121212
I-605,20170616,N,7-9AM,717851,25.56227758
I-605,20160531,N,7-9AM,717854,0
I-605,20160601,N,7-9AM,717854,0
I-605,20160603,N,7-9AM,717854,0
I-605,20160613,N,7-9AM,717854,0
I-605,20160615,N,7-9AM,717854,0
I-605,20160617,N,7-9AM,717854,0
I-605,20170529,N,7-9AM,717854,0
I-605,20170531,N,7-9AM,717854,0
I-605,20170601,N,7-9AM,717854,0
I-605,20170613,N,7-9AM,717854,0
I-605,20170615,N,7-9AM,717854,0
I-605,20160530,N,7-9AM,717857,0
I-605,20160602,N,7-9AM,717857,0
I-605,20160616,N,7-9AM,717857,0
I-605,20170530,N,7-9AM,717857,0
I-605,20170602,N,7-9AM,717857,0
I-605,20170612,N,7-9AM,717857,0
I-605,20170614,N,7-9AM,717857,0
I-605,20170616,N,7-9AM,717857,0
I-605,20160531,N,7-9AM,717858,58.90425532
I-605,20160601,N,7-9AM,717858,44.11888112
I-605,20160603,N,7-9AM,717858,60.15547703
I-605,20160613,N,7-9AM,717858,55.37878788
I-605,20160615,N,7-9AM,717858,60.4822695
I-605,20160617,N,7-9AM,717858,60.34615385
I-605,20170529,N,7-9AM,717858,67.96979866
I-605,20170531,N,7-9AM,717858,48.97142857
I-605,20170601,N,7-9AM,717858,48.04210526
I-605,20170613,N,7-9AM,717858,55.33559322
I-605,20170615,N,7-9AM,717858,42.08602151
I-605,20160531,N,7-9AM,717863,57.46453901
I-605,20160601,N,7-9AM,717863,45.55244755
I-605,20160603,N,7-9AM,717863,58.01413428
I-605,20160613,N,7-9AM,717863,55.37121212
I-605,20160615,N,7-9AM,717863,57.68439716
I-605,20160617,N,7-9AM,717863,57.54195804
I-605,20170529,N,7-9AM,717863,67.15771812
I-605,20170531,N,7-9AM,717863,46.86785714
I-605,20170601,N,7-9AM,717863,46.72280702
I-605,20170613,N,7-9AM,717863,52.13559322
I-605,20170615,N,7-9AM,717863,42.53046595
I-605,20160530,N,7-9AM,717864,70
I-605,20160602,N,7-9AM,717864,70
I-605,20160616,N,7-9AM,717864,70
I-605,20170530,N,7-9AM,717864,69.5379538
I-605,20170602,N,7-9AM,717864,69.75177305
I-605,20170612,N,7-9AM,717864,69.04761905
I-605,20170614,N,7-9AM,717864,67.17171717
I-605,20170616,N,7-9AM,717864,59.53736655
I-605,20160530,N,7-9AM,717875,67.40636042
I-605,20160602,N,7-9AM,717875,17.60569106
I-605,20160616,N,7-9AM,717875,22.53169014
I-605,20170530,N,7-9AM,717875,21.70957096
I-605,20170602,N,7-9AM,717875,25.67021277
I-605,20170612,N,7-9AM,717875,26.34353741
I-605,20170614,N,7-9AM,717875,19.02356902
I-605,20170616,N,7-9AM,717875,38.71174377
I-605,20160530,N,7-9AM,717879,0
I-605,20160602,N,7-9AM,717879,0
I-605,20160616,N,7-9AM,717879,0
I-605,20170530,N,7-9AM,717879,0
I-605,20170602,N,7-9AM,717879,0
I-605,20170612,N,7-9AM,717879,0
I-605,20170614,N,7-9AM,717879,0
I-605,20170616,N,7-9AM,717879,0
I-605,20160531,N,7-9AM,717881,45.42198582
I-605,20160601,N,7-9AM,717881,43.12587413
I-605,20160603,N,7-9AM,717881,40.38515901
I-605,20160613,N,7-9AM,717881,45.89772727
I-605,20160615,N,7-9AM,717881,43.93971631
I-605,20160617,N,7-9AM,717881,31.87762238
I-605,20170529,N,7-9AM,717881,59.56711409
I-605,20170531,N,7-9AM,717881,43.56785714
I-605,20170601,N,7-9AM,717881,44.08070175
I-605,20170613,N,7-9AM,717881,38.79322034
I-605,20170615,N,7-9AM,717881,42.75268817
I-605,20160530,N,7-9AM,717888,63.2614841
I-605,20160602,N,7-9AM,717888,39.43089431
I-605,20160616,N,7-9AM,717888,50.94014085
I-605,20170530,N,7-9AM,717888,53.00330033
I-605,20170602,N,7-9AM,717888,48.62765957
I-605,20170612,N,7-9AM,717888,51.3877551
I-605,20170614,N,7-9AM,717888,50.43771044
I-605,20170616,N,7-9AM,717888,34.57651246
I-605,20160530,N,7-9AM,717893,56.60070671
I-605,20160602,N,7-9AM,717893,31.51219512
I-605,20160616,N,7-9AM,717893,35.23943662
I-605,20170530,N,7-9AM,717893,69.30693069
I-605,20170602,N,7-9AM,717893,68.75886525
I-605,20170612,N,7-9AM,717893,68.80952381
I-605,20170614,N,7-9AM,717893,68.82154882
I-605,20170616,N,7-9AM,717893,0
I-605,20160530,N,7-9AM,717897,59.3180212
I-605,20160602,N,7-9AM,717897,26.34146341
I-605,20160616,N,7-9AM,717897,28.99295775
I-605,20170530,N,7-9AM,717897,40.84818482
I-605,20170602,N,7-9AM,717897,37.68439716
I-605,20170612,N,7-9AM,717897,36.20408163
I-605,20170614,N,7-9AM,717897,37.04713805
I-605,20170616,N,7-9AM,717897,0
I-605,20160530,N,7-9AM,717903,60.02473498
I-605,20160602,N,7-9AM,717903,39.72764228
I-605,20160616,N,7-9AM,717903,42.28169014
I-605,20170530,N,7-9AM,717903,50.1320132
I-605,20170602,N,7-9AM,717903,45.70212766
I-605,20170612,N,7-9AM,717903,38.6122449
I-605,20170614,N,7-9AM,717903,46.31313131
I-605,20170616,N,7-9AM,717903,34.40569395
I-605,20160531,N,7-9AM,717906,50.45744681
I-605,20160601,N,7-9AM,717906,48.52097902
I-605,20160603,N,7-9AM,717906,45.38515901
I-605,20160613,N,7-9AM,717906,51.125
I-605,20160615,N,7-9AM,717906,41.9787234
I-605,20160617,N,7-9AM,717906,16.55594406
I-605,20170529,N,7-9AM,717906,63.95302013
I-605,20170531,N,7-9AM,717906,40.99642857
I-605,20170601,N,7-9AM,717906,49.98947368
I-605,20170613,N,7-9AM,717906,41.4440678
I-605,20170615,N,7-9AM,717906,39.53405018
I-605,20160530,N,7-9AM,717909,65.7844523
I-605,20160602,N,7-9AM,717909,46.43902439
I-605,20160616,N,7-9AM,717909,50.08802817
I-605,20170530,N,7-9AM,717909,39.79867987
I-605,20170602,N,7-9AM,717909,36.45390071
I-605,20170612,N,7-9AM,717909,36.55102041
I-605,20170614,N,7-9AM,717909,37.41750842
I-605,20170616,N,7-9AM,717909,28.03914591
I-605,20160531,N,7-9AM,717915,37.67730496
I-605,20160601,N,7-9AM,717915,36.51048951
I-605,20160603,N,7-9AM,717915,35.43462898
I-605,20160613,N,7-9AM,717915,37.40151515
I-605,20160615,N,7-9AM,717915,33.42553191
I-605,20160617,N,7-9AM,717915,34.02447552
I-605,20170529,N,7-9AM,717915,67.65100671
I-605,20170531,N,7-9AM,717915,67.75
I-605,20170601,N,7-9AM,717915,67.29824561
I-605,20170613,N,7-9AM,717915,68.33898305
I-605,20170615,N,7-9AM,717915,68.2437276
I-605,20160531,N,7-9AM,717922,54.29432624
I-605,20160601,N,7-9AM,717922,54.15734266
I-605,20160603,N,7-9AM,717922,51.61130742
I-605,20160613,N,7-9AM,717922,56.02272727
I-605,20160615,N,7-9AM,717922,49.89716312
I-605,20160617,N,7-9AM,717922,18.98951049
I-605,20170529,N,7-9AM,717922,65.62751678
I-605,20170531,N,7-9AM,717922,47.94285714
I-605,20170601,N,7-9AM,717922,54.39298246
I-605,20170613,N,7-9AM,717922,46.13559322
I-605,20170615,N,7-9AM,717922,46.7921147
I-605,20160531,N,7-9AM,717926,58.65248227
I-605,20160601,N,7-9AM,717926,58.34965035
I-605,20160603,N,7-9AM,717926,57.03180212
I-605,20160613,N,7-9AM,717926,59.26136364
I-605,20160615,N,7-9AM,717926,54.38652482
I-605,20160617,N,7-9AM,717926,53.16783217
I-605,20170529,N,7-9AM,717926,65.90604027
I-605,20170531,N,7-9AM,717926,52.98928571
I-605,20170601,N,7-9AM,717926,56.34035088
I-605,20170613,N,7-9AM,717926,51.14576271
I-605,20170615,N,7-9AM,717926,53.18637993
I-605,20160530,N,7-9AM,717929,68.76325088
I-605,20160602,N,7-9AM,717929,63.7398374
I-605,20160616,N,7-9AM,717929,68.76760563
I-605,20170530,N,7-9AM,717929,69.30693069
I-605,20170602,N,7-9AM,717929,69.75177305
I-605,20170612,N,7-9AM,717929,69.28571429
I-605,20170614,N,7-9AM,717929,69.76430976
I-605,20170616,N,7-9AM,717929,69.50177936
I-605,20160530,N,7-9AM,717934,0
I-605,20160602,N,7-9AM,717934,0
