segment,date,direction,time,link,speed
I-405B,20160530,N,7-9AM,716663,65.67491166
I-405B,20160602,N,7-9AM,716663,20.06097561
I-405B,20160616,N,7-9AM,716663,22.22535211
I-405B,20170530,N,7-9AM,716663,27.16831683
I-405B,20170602,N,7-9AM,716663,56.36170213
I-405B,20170612,N,7-9AM,716663,17.63265306
I-405B,20170614,N,7-9AM,716663,19.33670034
I-405B,20170616,N,7-9AM,716663,25.30960854
I-405B,20160530,N,7-9AM,716670,68.26855124
I-405B,20160602,N,7-9AM,716670,67.15447154
I-405B,20160616,N,7-9AM,716670,66.54929577
I-405B,20170530,N,7-9AM,716670,67.22772277
I-405B,20170602,N,7-9AM,716670,66.02836879
I-405B,20170612,N,7-9AM,716670,69.04761905
I-405B,20170614,N,7-9AM,716670,67.87878788
I-405B,20170616,N,7-9AM,716670,69.50177936
I-405B,20160530,N,7-9AM,716689,0
I-405B,20160602,N,7-9AM,716689,0
I-405B,20160616,N,7-9AM,716689,0
I-405B,20170530,N,7-9AM,716689,0
I-405B,20170602,N,7-9AM,716689,0
I-405B,20170612,N,7-9AM,716689,0
I-405B,20170614,N,7-9AM,716689,0
I-405B,20170616,N,7-9AM,716689,0
I-405B,20160530,N,7-9AM,716694,59.61130742
I-405B,20160602,N,7-9AM,716694,69.43089431
I-405B,20160616,N,7-9AM,716694,70
I-405B,20170530,N,7-9AM,716694,69.7689769
I-405B,20170602,N,7-9AM,716694,70
I-405B,20170612,N,7-9AM,716694,0
I-405B,20170614,N,7-9AM,716694,23.0976431
I-405B,20170616,N,7-9AM,716694,7.224199288
I-405B,20160531,N,7-9AM,716714,31.39361702
I-405B,20160601,N,7-9AM,716714,25.3986014
I-405B,20160603,N,7-9AM,716714,27.19081272
I-405B,20160613,N,7-9AM,716714,31.28030303
I-405B,20160615,N,7-9AM,716714,25.4929078
I-405B,20160617,N,7-9AM,716714,26.81468531
I-405B,20170529,N,7-9AM,716714,66.47315436
I-405B,20170531,N,7-9AM,716714,24.54285714
I-405B,20170601,N,7-9AM,716714,25.63859649
I-405B,20170613,N,7-9AM,716714,27.39661017
I-405B,20170615,N,7-9AM,716714,26.15770609
I-405B,20160531,N,7-9AM,717740,21.81205674
I-405B,20160601,N,7-9AM,717740,24.87412587
I-405B,20160603,N,7-9AM,717740,44.96113074
I-405B,20160613,N,7-9AM,717740,27.31060606
I-405B,20160615,N,7-9AM,717740,34.88297872
I-405B,20160617,N,7-9AM,717740,27.25524476
I-405B,20170529,N,7-9AM,717740,66.79194631
I-405B,20170531,N,7-9AM,717740,41.74642857
I-405B,20170601,N,7-9AM,717740,26.51578947
I-405B,20170613,N,7-9AM,717740,18.71525424
I-405B,20170615,N,7-9AM,717740,16.21863799
I-405B,20160531,N,7-9AM,717742,27.26950355
I-405B,20160601,N,7-9AM,717742,31.17832168
I-405B,20160603,N,7-9AM,717742,44.65017668
I-405B,20160613,N,7-9AM,717742,31.46969697
I-405B,20160615,N,7-9AM,717742,35.82978723
I-405B,20160617,N,7-9AM,717742,31.68531469
I-405B,20170529,N,7-9AM,717742,65.68120805
I-405B,20170531,N,7-9AM,717742,35.20357143
I-405B,20170601,N,7-9AM,717742,28.21052632
I-405B,20170613,N,7-9AM,717742,22.16271186
I-405B,20170615,N,7-9AM,717742,20.46953405
I-405B,20160531,N,7-9AM,717744,29.97163121
I-405B,20160601,N,7-9AM,717744,34.91258741
I-405B,20160603,N,7-9AM,717744,45.76325088
I-405B,20160613,N,7-9AM,717744,35.95075758
I-405B,20160615,N,7-9AM,717744,38.66312057
I-405B,20160617,N,7-9AM,717744,32.08391608
I-405B,20170529,N,7-9AM,717744,66.5
I-405B,20170531,N,7-9AM,717744,15.08214286
I-405B,20170601,N,7-9AM,717744,21.72631579
I-405B,20170613,N,7-9AM,717744,20.44745763
I-405B,20170615,N,7-9AM,717744,17.87455197
I-405B,20160530,N,7-9AM,717750,67.3180212
I-405B,20160602,N,7-9AM,717750,21.04878049
I-405B,20160616,N,7-9AM,717750,20.5528169
I-405B,20170530,N,7-9AM,717750,21.85808581
I-405B,20170602,N,7-9AM,717750,37.94326241
I-405B,20170612,N,7-9AM,717750,17.3877551
I-405B,20170614,N,7-9AM,717750,16.91919192
I-405B,20170616,N,7-9AM,717750,34.30604982
I-405B,20160530,N,7-9AM,717752,64.86219081
I-405B,20160602,N,7-9AM,717752,24.72357724
I-405B,20160616,N,7-9AM,717752,24.59507042
I-405B,20170530,N,7-9AM,717752,26.75907591
I-405B,20170602,N,7-9AM,717752,34.47163121
I-405B,20170612,N,7-9AM,717752,22.26870748
I-405B,20170614,N,7-9AM,717752,22.04377104
I-405B,20170616,N,7-9AM,717752,34.48042705
I-405B,20160531,N,7-9AM,717755,0
I-405B,20160601,N,7-9AM,717755,0
I-405B,20160603,N,7-9AM,717755,0
I-405B,20160613,N,7-9AM,717755,0
I-405B,20160615,N,7-9AM,717755,0
I-405B,20160617,N,7-9AM,717755,0
I-405B,20170529,N,7-9AM,717755,68.23154362
I-405B,20170531,N,7-9AM,717755,26.575
I-405B,20170601,N,7-9AM,717755,29.67017544
I-405B,20170613,N,7-9AM,717755,23.24745763
I-405B,20170615,N,7-9AM,717755,25.0609319
I-405B,20160530,N,7-9AM,717758,58.31448763
I-405B,20160602,N,7-9AM,717758,31.37804878
I-405B,20160616,N,7-9AM,717758,0.644366197
I-405B,20170530,N,7-9AM,717758,37.19471947
I-405B,20170602,N,7-9AM,717758,38.94680851
I-405B,20170612,N,7-9AM,717758,31.43877551
I-405B,20170614,N,7-9AM,717758,29.33333333
I-405B,20170616,N,7-9AM,717758,38.59074733
I-405B,20160531,N,7-9AM,717760,37.82978723
I-405B,20160601,N,7-9AM,717760,38.29020979
I-405B,20160603,N,7-9AM,717760,39.52650177
I-405B,20160613,N,7-9AM,717760,0
I-405B,20160615,N,7-9AM,717760,12.85815603
I-405B,20160617,N,7-9AM,717760,7.98951049
I-405B,20170529,N,7-9AM,717760,67.40268456
I-405B,20170531,N,7-9AM,717760,32.44642857
I-405B,20170601,N,7-9AM,717760,36.50175439
I-405B,20170613,N,7-9AM,717760,33.37627119
I-405B,20170615,N,7-9AM,717760,31.3655914
I-405B,20160530,N,7-9AM,717763,57.54770318
I-405B,20160602,N,7-9AM,717763,57.56097561
I-405B,20160616,N,7-9AM,717763,56.59507042
I-405B,20170530,N,7-9AM,717763,54.54455446
I-405B,20170602,N,7-9AM,717763,51.80141844
I-405B,20170612,N,7-9AM,717763,54.19047619
I-405B,20170614,N,7-9AM,717763,51.57575758
I-405B,20170616,N,7-9AM,717763,54.03202847
I-405B,20160530,N,7-9AM,717765,58.59717314
I-405B,20160602,N,7-9AM,717765,55.78455285
I-405B,20160616,N,7-9AM,717765,55.13380282
I-405B,20170530,N,7-9AM,717765,55.50165017
I-405B,20170602,N,7-9AM,717765,53.75177305
I-405B,20170612,N,7-9AM,717765,54.23129252
I-405B,20170614,N,7-9AM,717765,51.72053872
I-405B,20170616,N,7-9AM,717765,53.3202847
I-405B,20160530,N,7-9AM,717769,67.80565371
I-405B,20160602,N,7-9AM,717769,63.95121951
I-405B,20160616,N,7-9AM,717769,65.23239437
I-405B,20170530,N,7-9AM,717769,59.18811881
I-405B,20170602,N,7-9AM,717769,60.42907801
I-405B,20170612,N,7-9AM,717769,61.17006803
I-405B,20170614,N,7-9AM,717769,62.35353535
I-405B,20170616,N,7-9AM,717769,63.53380783
I-405B,20160530,N,7-9AM,717776,67.46996466
I-405B,20160602,N,7-9AM,717776,17.13821138
I-405B,20160616,N,7-9AM,717776,15.83802817
I-405B,20170530,N,7-9AM,717776,15.40924092
I-405B,20170602,N,7-9AM,717776,19.54609929
I-405B,20170612,N,7-9AM,717776,17.06122449
I-405B,20170614,N,7-9AM,717776,15.60942761
I-405B,20170616,N,7-9AM,717776,16.91103203
I-405B,20160531,N,7-9AM,717777,13.73049645
I-405B,20160601,N,7-9AM,717777,13.96853147
I-405B,20160603,N,7-9AM,717777,16.05300353
I-405B,20160613,N,7-9AM,717777,15.00378788
I-405B,20160615,N,7-9AM,717777,13.39007092
I-405B,20160617,N,7-9AM,717777,17.59090909
I-405B,20170529,N,7-9AM,717777,68.81879195
I-405B,20170531,N,7-9AM,717777,13.275
I-405B,20170601,N,7-9AM,717777,15.05263158
I-405B,20170613,N,7-9AM,717777,14.52881356
I-405B,20170615,N,7-9AM,717777,14.84229391
I-405B,20160531,N,7-9AM,717779,0
I-405B,20160601,N,7-9AM,717779,0
I-405B,20160603,N,7-9AM,717779,0
I-405B,20160613,N,7-9AM,717779,0
I-405B,20160615,N,7-9AM,717779,0
I-405B,20160617,N,7-9AM,717779,0
I-405B,20170529,N,7-9AM,717779,0
I-405B,20170531,N,7-9AM,717779,0
I-405B,20170601,N,7-9AM,717779,0
I-405B,20170613,N,7-9AM,717779,0
I-405B,20170615,N,7-9AM,717779,0
I-405B,20160530,N,7-9AM,717787,67.8975265
I-405B,20160602,N,7-9AM,717787,23.82113821
I-405B,20160616,N,7-9AM,717787,24.96126761
I-405B,20170530,N,7-9AM,717787,21.49174917
I-405B,20170602,N,7-9AM,717787,22.9893617
I-405B,20170612,N,7-9AM,717787,22.31632653
I-405B,20170614,N,7-9AM,717787,21.62962963
I-405B,20170616,N,7-9AM,717787,22.60498221
I-405B,20160530,N,7-9AM,717790,65.9540636
I-405B,20160602,N,7-9AM,717790,29.54878049
I-405B,20160616,N,7-9AM,717790,28.82042254
I-405B,20170530,N,7-9AM,717790,29.71287129
I-405B,20170602,N,7-9AM,717790,29.35106383
I-405B,20170612,N,7-9AM,717790,28.42517007
I-405B,20170614,N,7-9AM,717790,29.33670034
I-405B,20170616,N,7-9AM,717790,30.59430605
I-405B,20160531,N,7-9AM,718266,25.5
I-405B,20160601,N,7-9AM,718266,28.7027972
I-405B,20160603,N,7-9AM,718266,34.75618375
I-405B,20160613,N,7-9AM,718266,27.8030303
I-405B,20160615,N,7-9AM,718266,29.76950355
I-405B,20160617,N,7-9AM,718266,29.02447552
I-405B,20170529,N,7-9AM,718266,66.3557047
I-405B,20170531,N,7-9AM,718266,21.75714286
I-405B,20170601,N,7-9AM,718266,25.96842105
I-405B,20170613,N,7-9AM,718266,16.79322034
I-405B,20170615,N,7-9AM,718266,16.74551971
I-405B,20160530,N,7-9AM,718267,67.79151943
I-405B,20160602,N,7-9AM,718267,28.24796748
I-405B,20160616,N,7-9AM,718267,27.08802817
I-405B,20170530,N,7-9AM,718267,0
I-405B,20170602,N,7-9AM,718267,50.69503546
I-405B,20170612,N,7-9AM,718267,20.83333333
I-405B,20170614,N,7-9AM,718267,21.36363636
I-405B,20170616,N,7-9AM,718267,39.48754448
I-405B,20160531,N,7-9AM,718291,0
I-405B,20160601,N,7-9AM,718291,0
I-405B,20160603,N,7-9AM,718291,0
I-405B,20160613,N,7-9AM,718291,0
I-405B,20160615,N,7-9AM,718291,0
I-405B,20160617,N,7-9AM,718291,0
I-405B,20170529,N,7-9AM,718291,41.6442953
I-405B,20170531,N,7-9AM,718291,0
I-405B,20170601,N,7-9AM,718291,0
I-405B,20170613,N,7-9AM,718291,0
I-405B,20170615,N,7-9AM,718291,0
I-405B,20160530,N,7-9AM,718292,68.71731449
I-405B,20160602,N,7-9AM,718292,14.57317073
I-405B,20160616,N,7-9AM,718292,15.18661972
I-405B,20170530,N,7-9AM,718292,12.52805281
I-405B,20170602,N,7-9AM,718292,13.59574468
I-405B,20170612,N,7-9AM,718292,12.33333333
I-405B,20170614,N,7-9AM,718292,11.22558923
I-405B,20170616,N,7-9AM,718292,12.83985765
I-405B,20160530,N,7-9AM,718500,68.3639576
I-405B,20160602,N,7-9AM,718500,56.16666667
I-405B,20160616,N,7-9AM,718500,55.84507042
I-405B,20170530,N,7-9AM,718500,52.07590759
I-405B,20170602,N,7-9AM,718500,54.86170213
I-405B,20170612,N,7-9AM,718500,58.41836735
I-405B,20170614,N,7-9AM,718500,55.34680135
I-405B,20170616,N,7-9AM,718500,58.3202847
I-405B,20160531,N,7-9AM,759427,41.5248227
I-405B,20160601,N,7-9AM,759427,44.02447552
I-405B,20160603,N,7-9AM,759427,51.47349823
I-405B,20160613,N,7-9AM,759427,45.44318182
I-405B,20160615,N,7-9AM,759427,57.63120567
I-405B,20160617,N,7-9AM,759427,66.06993007
I-405B,20170529,N,7-9AM,759427,68.67449664
I-405B,20170531,N,7-9AM,759427,23.27857143
I-405B,20170601,N,7-9AM,759427,10.13333333
I-405B,20170613,N,7-9AM,759427,31.42033898
I-405B,20170615,N,7-9AM,759427,30.55555556
I-405B,20160531,N,7-9AM,761455,66.23758865
I-405B,20160601,N,7-9AM,761455,67.27972028
I-405B,20160603,N,7-9AM,761455,67.4204947
I-405B,20160613,N,7-9AM,761455,66.39772727
I-405B,20160615,N,7-9AM,761455,66.59219858
I-405B,20160617,N,7-9AM,761455,67.63636364
I-405B,20170529,N,7-9AM,761455,67.07718121
I-405B,20170531,N,7-9AM,761455,63.58571429
I-405B,20170601,N,7-9AM,761455,63.34385965
I-405B,20170613,N,7-9AM,761455,0
I-405B,20170615,N,7-9AM,761455,0
I-405B,20160531,N,7-9AM,761482,10.45035461
I-405B,20160601,N,7-9AM,761482,8.587412587
I-405B,20160603,N,7-9AM,761482,20.67844523
I-405B,20160613,N,7-9AM,761482,0
I-405B,20160615,N,7-9AM,761482,0
I-405B,20160617,N,7-9AM,761482,0
I-405B,20170529,N,7-9AM,761482,0
I-405B,20170531,N,7-9AM,761482,0
I-405B,20170601,N,7-9AM,761482,0
I-405B,20170613,N,7-9AM,761482,0
I-405B,20170615,N,7-9AM,761482,0
I-405B,20160530,N,7-9AM,761492,67.12014134
I-405B,20160602,N,7-9AM,761492,24.75609756
I-405B,20160616,N,7-9AM,761492,0
I-405B,20170530,N,7-9AM,761492,14.80528053
I-405B,20170602,N,7-9AM,761492,19.90780142
I-405B,20170612,N,7-9AM,761492,25.28911565
I-405B,20170614,N,7-9AM,761492,16.69360269
I-405B,20170616,N,7-9AM,761492,16.95373665
I-405B,20160530,N,7-9AM,764583,65.77385159
I-405B,20160602,N,7-9AM,764583,10.46747967
I-405B,20160616,N,7-9AM,764583,33.65492958
I-405B,20170530,N,7-9AM,764583,11.11221122
I-405B,20170602,N,7-9AM,764583,14.43262411
I-405B,20170612,N,7-9AM,764583,13.39795918
I-405B,20170614,N,7-9AM,764583,10.82491582
I-405B,20170616,N,7-9AM,764583,12.48398577
I-405B,20160531,N,7-9AM,768643,20.60992908
I-405B,20160601,N,7-9AM,768643,21.61888112
I-405B,20160603,N,7-9AM,768643,22.15547703
I-405B,20160613,N,7-9AM,768643,30.17045455
I-405B,20160615,N,7-9AM,768643,21.4858156
I-405B,20160617,N,7-9AM,768643,21.86713287
I-405B,20170529,N,7-9AM,768643,66.12080537
I-405B,20170531,N,7-9AM,768643,19.51071429
I-405B,20170601,N,7-9AM,768643,20.6245614
I-405B,20170613,N,7-9AM,768643,20.03728814
I-405B,20170615,N,7-9AM,768643,19.97132616
I-405B,20160530,N,7-9AM,768969,0
I-405B,20160602,N,7-9AM,768969,0
I-405B,20160616,N,7-9AM,768969,0
I-405B,20170530,N,7-9AM,768969,43.94719472
I-405B,20170602,N,7-9AM,768969,45.79787234
I-405B,20170612,N,7-9AM,768969,47.72108844
I-405B,20170614,N,7-9AM,768969,43.46464646
I-405B,20170616,N,7-9AM,768969,51.34519573
I-405B,20160531,N,7-9AM,769228,0
I-405B,20160601,N,7-9AM,769228,0
I-405B,20160603,N,7-9AM,769228,0
I-405B,20160613,N,7-9AM,769228,0
I-405B,20160615,N,7-9AM,769228,0
I-405B,20160617,N,7-9AM,769228,0
I-405B,20170529,N,7-9AM,769228,0
I-405B,20170531,N,7-9AM,769228,0
I-405B,20170601,N,7-9AM,769228,0
I-405B,20170613,N,7-9AM,769228,0
I-405B,20170615,N,7-9AM,769228,0
I-405B,20160530,N,7-9AM,769496,67.71024735
I-405B,20160602,N,7-9AM,769496,17.25203252
I-405B,20160616,N,7-9AM,769496,16.02816901
I-405B,20170530,N,7-9AM,769496,17.12211221
I-405B,20170602,N,7-9AM,769496,19.62056738
I-405B,20170612,N,7-9AM,769496,17.73809524
I-405B,20170614,N,7-9AM,769496,16.97643098
I-405B,20170616,N,7-9AM,769496,17.83274021
I-405B,20160530,N,7-9AM,771969,64.93992933
I-405B,20160602,N,7-9AM,771969,21.32926829
I-405B,20160616,N,7-9AM,771969,19.66197183
I-405B,20170530,N,7-9AM,771969,17.49174917
I-405B,20170602,N,7-9AM,771969,22.62056738
I-405B,20170612,N,7-9AM,771969,19.26870748
I-405B,20170614,N,7-9AM,771969,17.28956229
I-405B,20170616,N,7-9AM,771969,19.66903915
I-405B,20160531,N,7-9AM,772437,38.04964539
I-405B,20160601,N,7-9AM,772437,30.02797203
I-405B,20160603,N,7-9AM,772437,32.42402827
I-405B,20160613,N,7-9AM,772437,37.625
I-405B,20160615,N,7-9AM,772437,30.36879433
I-405B,20160617,N,7-9AM,772437,30.73426573
I-405B,20170529,N,7-9AM,772437,68.11073826
I-405B,20170531,N,7-9AM,772437,30.09285714
I-405B,20170601,N,7-9AM,772437,29.33333333
I-405B,20170613,N,7-9AM,772437,32.01355932
I-405B,20170615,N,7-9AM,772437,29.00716846
I-405B,20160531,N,7-9AM,772455,37.65248227
I-405B,20160601,N,7-9AM,772455,31.64335664
I-405B,20160603,N,7-9AM,772455,33.8409894
I-405B,20160613,N,7-9AM,772455,38.56439394
I-405B,20160615,N,7-9AM,772455,33.12765957
I-405B,20160617,N,7-9AM,772455,33.52797203
I-405B,20170529,N,7-9AM,772455,0
I-405B,20170531,N,7-9AM,772455,0
I-405B,20170601,N,7-9AM,772455,0
I-405B,20170613,N,7-9AM,772455,0
I-405B,20170615,N,7-9AM,772455,0
I-405B,20160531,N,7-9AM,716663,21.93617021
I-405B,20160601,N,7-9AM,716663,25.04545455
I-405B,20160603,N,7-9AM,716663,48.39222615
I-405B,20160613,N,7-9AM,716663,29.03409091
I-405B,20160615,N,7-9AM,716663,41.80851064
I-405B,20160617,N,7-9AM,716663,29.7027972
I-405B,20170529,N,7-9AM,716663,65.13758389
I-405B,20170531,N,7-9AM,716663,46.54642857
I-405B,20170601,N,7-9AM,716663,29.73333333
I-405B,20170613,N,7-9AM,716663,23.28135593
I-405B,20170615,N,7-9AM,716663,22.48028674
I-405B,20160531,N,7-9AM,716670,65.53191489
I-405B,20160601,N,7-9AM,716670,69.02097902
I-405B,20160603,N,7-9AM,716670,66.28975265
I-405B,20160613,N,7-9AM,716670,67.08333333
I-405B,20160615,N,7-9AM,716670,67.5177305
I-405B,20160617,N,7-9AM,716670,66.57342657
I-405B,20170529,N,7-9AM,716670,67.65100671
I-405B,20170531,N,7-9AM,716670,68.75
I-405B,20170601,N,7-9AM,716670,68.03508772
I-405B,20170613,N,7-9AM,716670,67.86440678
I-405B,20170615,N,7-9AM,716670,67.24014337
I-405B,20160531,N,7-9AM,716689,0
I-405B,20160601,N,7-9AM,716689,0
I-405B,20160603,N,7-9AM,716689,0
I-405B,20160613,N,7-9AM,716689,0
I-405B,20160615,N,7-9AM,716689,0
I-405B,20160617,N,7-9AM,716689,0
I-405B,20170529,N,7-9AM,716689,0
I-405B,20170531,N,7-9AM,716689,0
I-405B,20170601,N,7-9AM,716689,0
I-405B,20170613,N,7-9AM,716689,0
I-405B,20170615,N,7-9AM,716689,0
I-405B,20160531,N,7-9AM,716694,70
I-405B,20160601,N,7-9AM,716694,70
I-405B,20160603,N,7-9AM,716694,69.50530035
I-405B,20160613,N,7-9AM,716694,70
I-405B,20160615,N,7-9AM,716694,70
I-405B,20160617,N,7-9AM,716694,70
I-405B,20170529,N,7-9AM,716694,69.76510067
I-405B,20170531,N,7-9AM,716694,70
I-405B,20170601,N,7-9AM,716694,70
I-405B,20170613,N,7-9AM,716694,0
I-405B,20170615,N,7-9AM,716694,0
I-405B,20160530,N,7-9AM,716714,66.24734982
I-405B,20160602,N,7-9AM,716714,25.25609756
I-405B,20160616,N,7-9AM,716714,26.29225352
I-405B,20170530,N,7-9AM,716714,25.22772277
I-405B,20170602,N,7-9AM,716714,25.62765957
I-405B,20170612,N,7-9AM,716714,25.57482993
I-405B,20170614,N,7-9AM,716714,26.24915825
I-405B,20170616,N,7-9AM,716714,26.83629893
I-405B,20160530,N,7-9AM,717740,66.1024735
I-405B,20160602,N,7-9AM,717740,18.39837398
I-405B,20160616,N,7-9AM,717740,20.9084507
I-405B,20170530,N,7-9AM,717740,24.43894389
I-405B,20170602,N,7-9AM,717740,54.39361702
I-405B,20170612,N,7-9AM,717740,16.02040816
I-405B,20170614,N,7-9AM,717740,16.87878788
I-405B,20170616,N,7-9AM,717740,20.31672598
I-405B,20160530,N,7-9AM,717742,66.93992933
I-405B,20160602,N,7-9AM,717742,26.2398374
I-405B,20160616,N,7-9AM,717742,26.05985915
I-405B,20170530,N,7-9AM,717742,26.71947195
I-405B,20170602,N,7-9AM,717742,54.5
I-405B,20170612,N,7-9AM,717742,20.3537415
