segment,date,direction,time,link,speed
I-5A,20160530,N,7-9AM,716007,61.55477032
I-5A,20160602,N,7-9AM,716007,44.56504065
I-5A,20160616,N,7-9AM,716007,59.28873239
I-5A,20170530,N,7-9AM,716007,67.03630363
I-5A,20170602,N,7-9AM,716007,65.63120567
I-5A,20170612,N,7-9AM,716007,66.63945578
I-5A,20170614,N,7-9AM,716007,66.21885522
I-5A,20170616,N,7-9AM,716007,66.04270463
I-5A,20160530,N,7-9AM,716942,65.69257951
I-5A,20160602,N,7-9AM,716942,18.3699187
I-5A,20160616,N,7-9AM,716942,16.09859155
I-5A,20170530,N,7-9AM,716942,16.6039604
I-5A,20170602,N,7-9AM,716942,16.39361702
I-5A,20170612,N,7-9AM,716942,16.76190476
I-5A,20170614,N,7-9AM,716942,15.96296296
I-5A,20170616,N,7-9AM,716942,7.950177936
I-5A,20160530,N,7-9AM,716951,0
I-5A,20160602,N,7-9AM,716951,0
I-5A,20160616,N,7-9AM,716951,0
I-5A,20170530,N,7-9AM,716951,63.76237624
I-5A,20170602,N,7-9AM,716951,70
I-5A,20170612,N,7-9AM,716951,70
I-5A,20170614,N,7-9AM,716951,70
I-5A,20170616,N,7-9AM,716951,35.6227758
I-5A,20160530,N,7-9AM,716953,67.03180212
I-5A,20160602,N,7-9AM,716953,68.57723577
I-5A,20160616,N,7-9AM,716953,35.51056338
I-5A,20170530,N,7-9AM,716953,0
I-5A,20170602,N,7-9AM,716953,0
I-5A,20170612,N,7-9AM,716953,0
I-5A,20170614,N,7-9AM,716953,0
I-5A,20170616,N,7-9AM,716953,0
I-5A,20160531,N,7-9AM,716956,43.75177305
I-5A,20160601,N,7-9AM,716956,41.91958042
I-5A,20160603,N,7-9AM,716956,48.60424028
I-5A,20160613,N,7-9AM,716956,45.24242424
I-5A,20160615,N,7-9AM,716956,44.65248227
I-5A,20160617,N,7-9AM,716956,48.13286713
I-5A,20170529,N,7-9AM,716956,65.61073826
I-5A,20170531,N,7-9AM,716956,38.28928571
I-5A,20170601,N,7-9AM,716956,46.0877193
I-5A,20170613,N,7-9AM,716956,44.79322034
I-5A,20170615,N,7-9AM,716956,42.11469534
I-5A,20160531,N,7-9AM,716963,0
I-5A,20160601,N,7-9AM,716963,0
I-5A,20160603,N,7-9AM,716963,0
I-5A,20160613,N,7-9AM,716963,0
I-5A,20160615,N,7-9AM,716963,0
I-5A,20160617,N,7-9AM,716963,0
I-5A,20170529,N,7-9AM,716963,0
I-5A,20170531,N,7-9AM,716963,0
I-5A,20170601,N,7-9AM,716963,0
I-5A,20170613,N,7-9AM,716963,0
I-5A,20170615,N,7-9AM,716963,0
I-5A,20160530,N,7-9AM,716968,0
I-5A,20160602,N,7-9AM,716968,0
I-5A,20160616,N,7-9AM,716968,0
I-5A,20170530,N,7-9AM,716968,0
I-5A,20170602,N,7-9AM,716968,0
I-5A,20170612,N,7-9AM,716968,0
I-5A,20170614,N,7-9AM,716968,0
I-5A,20170616,N,7-9AM,716968,0
I-5A,20160530,N,7-9AM,716971,0
I-5A,20160602,N,7-9AM,716971,0
I-5A,20160616,N,7-9AM,716971,0
I-5A,20170530,N,7-9AM,716971,0
I-5A,20170602,N,7-9AM,716971,0
I-5A,20170612,N,7-9AM,716971,0
I-5A,20170614,N,7-9AM,716971,0
I-5A,20170616,N,7-9AM,716971,0
I-5A,20160530,N,7-9AM,716973,0
I-5A,20160602,N,7-9AM,716973,0
I-5A,20160616,N,7-9AM,716973,0
I-5A,20170530,N,7-9AM,716973,0
I-5A,20170602,N,7-9AM,716973,0
I-5A,20170612,N,7-9AM,716973,0
I-5A,20170614,N,7-9AM,716973,0
I-5A,20170616,N,7-9AM,716973,0
I-5A,20160531,N,7-9AM,716974,0
I-5A,20160601,N,7-9AM,716974,0
I-5A,20160603,N,7-9AM,716974,0
I-5A,20160613,N,7-9AM,716974,0
I-5A,20160615,N,7-9AM,716974,0
I-5A,20160617,N,7-9AM,716974,0
I-5A,20170529,N,7-9AM,716974,0
I-5A,20170531,N,7-9AM,716974,0
I-5A,20170601,N,7-9AM,716974,0
I-5A,20170613,N,7-9AM,716974,0
I-5A,20170615,N,7-9AM,716974,0
I-5A,20160531,N,7-9AM,716978,0
I-5A,20160601,N,7-9AM,716978,0
