segment,date,direction,time,link,speed
I-210B,20160615,E,7-9AM,717654,56.16312057
I-210B,20160617,E,7-9AM,717654,59.08041958
I-210B,20170529,E,7-9AM,717654,14.7852349
I-210B,20170531,E,7-9AM,717654,11.26428571
I-210B,20170601,E,7-9AM,717654,8.035087719
I-210B,20170613,E,7-9AM,717654,56.46440678
I-210B,20170615,E,7-9AM,717654,53.01792115
I-210B,20160530,E,7-9AM,717659,66.08127208
I-210B,20160602,E,7-9AM,717659,57.68699187
I-210B,20160616,E,7-9AM,717659,61.76408451
I-210B,20170530,E,7-9AM,717659,8.788778878
I-210B,20170602,E,7-9AM,717659,61.15957447
I-210B,20170612,E,7-9AM,717659,60.63265306
I-210B,20170614,E,7-9AM,717659,57.48484848
I-210B,20170616,E,7-9AM,717659,46.29181495
I-210B,20160531,E,7-9AM,717667,62.46808511
I-210B,20160601,E,7-9AM,717667,62.3986014
I-210B,20160603,E,7-9AM,717667,60.27561837
I-210B,20160613,E,7-9AM,717667,63.09090909
I-210B,20160615,E,7-9AM,717667,62.5
I-210B,20160617,E,7-9AM,717667,62.01398601
I-210B,20170529,E,7-9AM,717667,68.91610738
I-210B,20170531,E,7-9AM,717667,66.21785714
I-210B,20170601,E,7-9AM,717667,65.38245614
I-210B,20170613,E,7-9AM,717667,63.01016949
I-210B,20170615,E,7-9AM,717667,49.58781362
I-210B,20160531,E,7-9AM,717672,64.05673759
I-210B,20160601,E,7-9AM,717672,62.87762238
I-210B,20160603,E,7-9AM,717672,63.18727915
I-210B,20160613,E,7-9AM,717672,63.86363636
I-210B,20160615,E,7-9AM,717672,63.26241135
I-210B,20160617,E,7-9AM,717672,62.69230769
I-210B,20170529,E,7-9AM,717672,66.25503356
I-210B,20170531,E,7-9AM,717672,62.86428571
I-210B,20170601,E,7-9AM,717672,62.06315789
I-210B,20170613,E,7-9AM,717672,58.56610169
I-210B,20170615,E,7-9AM,717672,49.19354839
I-210B,20160530,E,7-9AM,717684,62.51943463
I-210B,20160602,E,7-9AM,717684,53.0203252
I-210B,20160616,E,7-9AM,717684,57.67253521
I-210B,20170530,E,7-9AM,717684,48.59405941
I-210B,20170602,E,7-9AM,717684,50.72340426
I-210B,20170612,E,7-9AM,717684,51.39455782
I-210B,20170614,E,7-9AM,717684,48.7037037
I-210B,20170616,E,7-9AM,717684,51.35231317
I-210B,20160531,E,7-9AM,717692,53.69858156
I-210B,20160601,E,7-9AM,717692,49.58391608
I-210B,20160603,E,7-9AM,717692,1.816254417
I-210B,20160613,E,7-9AM,717692,55.10984848
I-210B,20160615,E,7-9AM,717692,54.4964539
